Date,25yr,15yr
05/18/2000,6.554,6.712
05/17/2000,6.473,6.620
05/16/2000,6.420,6.571
05/15/2000,6.464,6.613
05/12/2000,6.516,6.667
05/11/2000,6.448,6.591
05/10/2000,6.467,6.618
05/09/2000,6.523,6.688
05/08/2000,6.570,6.739
05/05/2000,6.503,6.789
05/04/2000,6.480,6.650
05/03/2000,6.394,6.540
05/02/2000,6.302,6.430
05/01/2000,6.238,6.350
04/28/2000,6.230,6.350
04/27/2000,6.260,6.378
04/26/2000,6.201,6.309
04/25/2000,6.190,6.257
04/24/2000,6.134,6.192
04/21/2000,6.095,6.192
04/20/2000,6.095,6.192
04/19/2000,6.102,6.203
04/18/2000,6.187,6.297
04/17/2000,6.190,6.289
04/14/2000,6.075,6.256
04/13/2000,6.071,6.273
04/12/2000,6.108,6.223
04/11/2000,6.045,6.161
04/10/2000,5.951,6.060
04/07/2000,5.961,6.062
04/06/2000,6.046,6.144
04/05/2000,6.052,6.109
04/04/2000,6.016,6.185
04/03/2000,6.092,6.224
03/31/2000,6.104,6.240
03/30/2000,6.149,6.296
03/29/2000,6.252,6.407
03/28/2000,6.250,6.399
03/27/2000,6.247,6.400
03/24/2000,6.251,6.317
03/23/2000,6.161,6.303
03/22/2000,6.200,6.354
03/21/2000,6.195,6.351
03/20/2000,6.224,6.377
03/17/2000,6.234,6.388
03/16/2000,6.274,6.438
03/15/2000,6.301,6.464
03/14/2000,6.340,6.604
03/13/2000,6.400,6.577
03/10/2000,6.412,6.589
03/09/2000,6.372,6.552
03/08/2000,6.377,6.565
03/07/2000,6.364,6.538
03/06/2000,6.362,6.537
03/03/2000,6.322,6.492
03/02/2000,6.361,6.533
03/01/2000,6.381,6.562
02/29/2000,6.365,6.535
02/28/2000,6.429,6.593
02/25/2000,6.382,6.563
02/24/2000,6.320,6.503
02/23/2000,6.349,6.476
02/22/2000,6.285,6.471
02/21/2000,6.372,6.572
02/18/2000,6.372,6.572
02/17/2000,6.445,6.657
02/16/2000,6.491,6.689
02/15/2000,6.480,6.676
02/14/2000,6.448,6.644
02/11/2000,6.521,6.730
02/10/2000,6.568,6.769
02/09/2000,6.483,6.686
02/08/2000,6.404,6.592
02/07/2000,6.513,6.614
02/04/2000,6.435,6.605
02/03/2000,6.414,6.594
02/02/2000,6.507,6.690
02/01/2000,6.571,6.719
01/31/2000,6.628,6.769
01/28/2000,6.564,6.698
01/27/2000,6.653,6.769
01/26/2000,6.717,6.809
01/25/2000,6.773,6.865
01/24/2000,6.792,6.886
01/21/2000,6.847,6.942
01/20/2000,6.872,6.947
01/19/2000,6.861,6.928
01/18/2000,6.888,6.955
01/17/2000,6.848,6.928
01/14/2000,6.848,6.928
01/13/2000,6.799,6.987
01/12/2000,6.881,6.985
01/11/2000,6.863,6.968
01/10/2000,6.774,6.874
01/07/2000,6.740,6.837
01/06/2000,6.787,6.887
01/05/2000,6.856,6.960
